s02.smote.models.LinearSVM.n_splits,5
s02.smote.models.XGBoost.acc_mean,0.4
s02.smote.models.XGBoost.acc_std,0.09354143466934853
s02.smote.models.XGBoost.f1_mean,0.3726984126984127
s02.smote.models.XGBoost.f1_std,0.0975714169513577
s02.smote.models.XGBoost.n_splits,5
s02.smote.models.RandomForest.acc_mean,0.4
s02.smote.models.RandomForest.acc_std,0.049999999999999996
s02.smote.models.RandomForest.f1_mean,0.34845598845598846
s02.smote.models.RandomForest.f1_std,0.07210563711055473
s02.smote.models.RandomForest.n_splits,5
s02.smote.best.model,SVM_RBF
s02.smote.best.acc_mean,0.55
s02.smote.best.acc_std,0.12747548783981963
s02.smote.best.f1_mean,0.529076479076479
s02.smote.best.f1_std,0.12777876774952343
s02.smote.best.last_fold_confusion_matrix,"[[2, 2], [3, 1]]"
s02.smote.fold_details,"[{'model': 'LogReg', 'fold': 1, 'acc': 0.625, 'macro_f1': 0.5636363636363637, 'confusion_matrix': [[1, 3], [0, 4]]}, {'model': 'LogReg', 'fold': 2, 'acc': 0.25, 'macro_f1': 0.2, 'confusion_matrix': [[0, 4], [2, 2]]}, {'model': 'LogReg', 'fold': 3, 'acc': 0.75, 'macro_f1': 0.75, 'confusion_matrix': [[3, 1], [1, 3]]}, {'model': 'LogReg', 'fold': 4, 'acc': 0.5, 'macro_f1': 0.5, 'confusion_matrix': [[2, 2], [2, 2]]}, {'model': 'LogReg', 'fold': 5, 'acc': 0.375, 'macro_f1': 0.36507936507936506, 'confusion_matrix': [[2, 2], [3, 1]]}, {'model': 'LinearSVM', 'fold': 1, 'acc': 0.5, 'macro_f1': 0.3333333333333333, 'confusion_matrix': [[0, 4], [0, 4]]}, {'model': 'LinearSVM', 'fold': 2, 'acc': 0.25, 'macro_f1': 0.25, 'confusion_matrix': [[1, 3], [3, 1]]}, {'model': 'LinearSVM', 'fold': 3, 'acc': 0.5, 'macro_f1': 0.5, 'confusion_matrix': [[2, 2], [2, 2]]}, {'model': 'LinearSVM', 'fold': 4, 'acc': 0.625, 'macro_f1': 0.6190476190476191, 'confusion_matrix': [[2, 2], [1, 3]]}, {'model': 'LinearSVM', 'fold': 5, 'acc': 0.25, 'macro_f1': 0.25, 'confusion_matrix': [[1, 3], [3, 1]]}, {'model': 'SVM_RBF', 'fold': 1, 'acc': 0.625, 'macro_f1': 0.5636363636363637, 'confusion_matrix': [[1, 3], [0, 4]]}, {'model': 'SVM_RBF', 'fold': 2, 'acc': 0.5, 'macro_f1': 0.4666666666666667, 'confusion_matrix': [[1, 3], [1, 3]]}, {'model': 'SVM_RBF', 'fold': 3, 'acc': 0.75, 'macro_f1': 0.75, 'confusion_matrix': [[3, 1], [1, 3]]}, {'model': 'SVM_RBF', 'fold': 4, 'acc': 0.5, 'macro_f1': 0.5, 'confusion_matrix': [[2, 2], [2, 2]]}, {'model': 'SVM_RBF', 'fold': 5, 'acc': 0.375, 'macro_f1': 0.36507936507936506, 'confusion_matrix': [[2, 2], [3, 1]]}, {'model': 'RandomForest', 'fold': 1, 'acc': 0.5, 'macro_f1': 0.4666666666666667, 'confusion_matrix': [[1, 3], [1, 3]]}, {'model': 'RandomForest', 'fold': 2, 'acc': 0.375, 'macro_f1': 0.2727272727272727, 'confusion_matrix': [[0, 4], [1, 3]]}, {'model': 'RandomForest', 'fold': 3, 'acc': 0.375, 'macro_f1': 0.2727272727272727, 'confusion_matrix': [[3, 1], [4, 0]]}, {'model': 'RandomForest', 'fold': 4, 'acc': 0.375, 'macro_f1': 0.36507936507936506, 'confusion_matrix': [[2, 2], [3, 1]]}, {'model': 'RandomForest', 'fold': 5, 'acc': 0.375, 'macro_f1': 0.36507936507936506, 'confusion_matrix': [[2, 2], [3, 1]]}, {'model': 'GradBoost', 'fold': 1, 'acc': 0.5, 'macro_f1': 0.4666666666666667, 'confusion_matrix': [[3, 1], [3, 1]]}, {'model': 'GradBoost', 'fold': 2, 'acc': 0.375, 'macro_f1': 0.2727272727272727, 'confusion_matrix': [[0, 4], [1, 3]]}, {'model': 'GradBoost', 'fold': 3, 'acc': 0.375, 'macro_f1': 0.36507936507936506, 'confusion_matrix': [[1, 3], [2, 2]]}, {'model': 'GradBoost', 'fold': 4, 'acc': 0.5, 'macro_f1': 0.4666666666666667, 'confusion_matrix': [[3, 1], [3, 1]]}, {'model': 'GradBoost', 'fold': 5, 'acc': 0.5, 'macro_f1': 0.4666666666666667, 'confusion_matrix': [[3, 1], [3, 1]]}, {'model': 'XGBoost', 'fold': 1, 'acc': 0.5, 'macro_f1': 0.4666666666666667, 'confusion_matrix': [[1, 3], [1, 3]]}, {'model': 'XGBoost', 'fold': 2, 'acc': 0.25, 'macro_f1': 0.2, 'confusion_matrix': [[0, 4], [2, 2]]}, {'model': 'XGBoost', 'fold': 3, 'acc': 0.375, 'macro_f1': 0.36507936507936506, 'confusion_matrix': [[2, 2], [3, 1]]}, {'model': 'XGBoost', 'fold': 4, 'acc': 0.375, 'macro_f1': 0.36507936507936506, 'confusion_matrix': [[2, 2], [3, 1]]}, {'model': 'XGBoost', 'fold': 5, 'acc': 0.5, 'macro_f1': 0.4666666666666667, 'confusion_matrix': [[3, 1], [3, 1]]}]"
s03.subject,s03
s03.plain.models.LinearSVM.acc_mean,0.75
s03.plain.models.LinearSVM.acc_std,0.22360679774997896
s03.plain.models.LinearSVM.f1_mean,0.6798223998223999
s03.plain.models.LinearSVM.f1_std,0.25787150465112063
s03.plain.models.LinearSVM.n_splits,5
s03.plain.models.GradBoost.acc_mean,0.8
s03.plain.models.GradBoost.acc_std,0.1695582495781317
s03.plain.models.GradBoost.f1_mean,0.6703296703296704
s03.plain.models.GradBoost.f1_std,0.24968683843681516
s03.plain.models.GradBoost.n_splits,5
s03.plain.models.LogReg.acc_mean,0.775
s03.plain.models.LogReg.acc_std,0.16583123951777
s03.plain.models.LogReg.f1_mean,0.6356709956709956
s03.plain.models.LogReg.f1_std,0.24289280629562107
s03.plain.models.LogReg.n_splits,5
s03.plain.models.SVM_RBF.acc_mean,0.825
s03.plain.models.SVM_RBF.acc_std,0.06123724356957946
